town,trade,issued_date,street_masked,valuation
Marstons Mills,Roofing,2026-07-31,Cedar Tree Neck Road,16000.0
Marstons Mills,Building,2026-07-31,Fairhaven Lane,
Marstons Mills,Kitchen/Bath,2026-07-31,Route,700000.0
Marstons Mills,Windows/Doors/Siding,2026-07-30,Whistleberry Drive,10266.0
Marstons Mills,Roofing,2026-07-28,Mistic Drive,43600.0
Marstons Mills,Solar,2026-07-28,Camelback Road,9063.52
Marstons Mills,Electrical,2026-07-28,Tanbark Road,20000.0
Marstons Mills,Deck/Porch,2026-07-28,Santuit- Newtown Road,58373.0
Marstons Mills,Roofing,2026-07-27,Acadia Drive,41556.7
Marstons Mills,Windows/Doors/Siding,2026-07-24,Goldenrod Lane,15000.0
Marstons Mills,Roofing,2026-07-23,Hollidge Hill Lane,28874.59
Marstons Mills,Roofing,2026-07-23,Watershed Way,33000.0
Marstons Mills,Deck/Porch,2026-07-23,Watershed Way,20000.0
Marstons Mills,Deck/Porch,2026-07-22,Olde Homestead Drive,50000.0
Marstons Mills,Solar,2026-07-17,Saddler Lane,7000.0
Marstons Mills,Pool/Spa,2026-07-17,Lauries Lane,3000.0
Marstons Mills,Building,2026-07-16,Santuit- Newtown Road,15598.8
Marstons Mills,Deck/Porch,2026-07-14,River Road,7500.0
Marstons Mills,Building,2026-07-14,Appaloosa Way,4045.71
Marstons Mills,Renovation/Remodel,2026-07-13,Ost.-W.Barn. Rd,35000.0
Marstons Mills,Roofing,2026-07-13,Mockingbird Lane,5817.6
Marstons Mills,Kitchen/Bath,2026-07-13,Santuit- Newtown Road,49000.0
Marstons Mills,Windows/Doors/Siding,2026-07-13,Stone Bridge Lane,7500.0
Marstons Mills,Building,2026-07-13,Long Pond Road,84400.0
Marstons Mills,Roofing,2026-07-13,Ost.-W.Barn. Rd,18000.0
Marstons Mills,Renovation/Remodel,2026-07-09,Peony Lane,11572.0
Marstons Mills,Roofing,2026-07-07,Hi River Road,28150.0
Marstons Mills,Roofing,2026-07-07,Bramble Path,27840.0
Marstons Mills,Building,2026-07-07,Fairhaven Lane,10000.0
Marstons Mills,Solar,2026-07-02,Willington Avenue,15598.8
Marstons Mills,Building,2026-07-02,Jones Road,227000.0
Marstons Mills,Windows/Doors/Siding,2026-07-01,Falmouth Road/Rte,13000.0
Marstons Mills,Building,2026-07-01,Whistleberry Drive,
